"function evaluation" "best-so-far f(x)"
5379 -2.00000e+01
5424 -1.90000e+01
5433 -1.80000e+01
5468 -1.70000e+01
5586 -1.60000e+01
5655 -1.50000e+01
5951 -1.40000e+01
6126 -1.30000e+01
6267 -1.20000e+01
6724 -1.10000e+01
7134 -1.00000e+01
7286 -9.00000e+00
7359 -8.00000e+00
8380 -7.00000e+00
8676 -6.00000e+00
8846 -5.00000e+00
8896 -4.00000e+00
9036 -3.00000e+00
9504 -2.00000e+00
9658 -1.00000e+00
9991 -1.00000e+00
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
6 -6.50000e+01
76 -6.40000e+01
124 -6.30000e+01
415 -6.20000e+01
465 -6.10000e+01
521 -6.00000e+01
751 -5.90000e+01
819 -5.80000e+01
842 -5.70000e+01
866 -5.60000e+01
952 -5.50000e+01
1001 -5.40000e+01
1492 -5.30000e+01
1600 -5.20000e+01
1699 -5.10000e+01
1715 -5.00000e+01
1840 -4.90000e+01
1852 -4.80000e+01
1999 -4.70000e+01
2234 -4.60000e+01
2529 -4.50000e+01
2552 -4.40000e+01
2569 -4.30000e+01
2573 -4.20000e+01
2632 -4.00000e+01
2772 -3.90000e+01
2814 -3.80000e+01
2975 -3.70000e+01
3014 -3.60000e+01
3177 -3.50000e+01
3204 -3.40000e+01
3236 -3.30000e+01
3425 -3.20000e+01
3451 -3.10000e+01
3471 -3.00000e+01
3904 -2.90000e+01
4267 -2.80000e+01
4661 -2.70000e+01
4998 -2.60000e+01
5150 -2.50000e+01
5179 -2.40000e+01
5386 -2.20000e+01
5633 -2.10000e+01
5795 -2.00000e+01
6325 -1.90000e+01
7465 -1.80000e+01
7603 -1.70000e+01
7635 -1.60000e+01
7692 -1.50000e+01
7695 -1.40000e+01
7888 -1.30000e+01
8049 -1.20000e+01
8107 -1.10000e+01
8438 -1.00000e+01
8482 -9.00000e+00
8589 -8.00000e+00
8949 -7.00000e+00
9434 -5.00000e+00
9991 -5.00000e+00
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
38 -6.50000e+01
67 -6.40000e+01
101 -6.30000e+01
105 -6.20000e+01
147 -6.10000e+01
229 -6.00000e+01
350 -5.90000e+01
354 -5.80000e+01
371 -5.60000e+01
376 -5.50000e+01
619 -5.40000e+01
656 -5.30000e+01
799 -5.20000e+01
943 -5.10000e+01
1097 -5.00000e+01
1163 -4.90000e+01
1303 -4.80000e+01
1423 -4.70000e+01
1491 -4.60000e+01
1498 -4.50000e+01
1562 -4.40000e+01
1587 -4.30000e+01
1622 -4.20000e+01
1737 -4.00000e+01
1789 -3.90000e+01
1801 -3.80000e+01
1850 -3.70000e+01
1901 -3.60000e+01
2145 -3.50000e+01
2206 -3.40000e+01
2214 -3.30000e+01
2331 -3.20000e+01
2347 -3.10000e+01
2365 -3.00000e+01
2472 -2.90000e+01
2483 -2.80000e+01
3065 -2.70000e+01
